NO2,station_code,pubtime 
72,1742A,2019/1/14 18:00
59,1743A,2019/1/14 18:00
18,1744A,2019/1/14 18:00
29,1745A,2019/1/14 18:00
28,1746A,2019/1/14 18:00
67,1748A,2019/1/14 18:00
77,1749A,2019/1/14 18:00
82,1750A,2019/1/14 18:00
71,1751A,2019/1/14 18:00
57,1752A,2019/1/14 18:00
69,1753A,2019/1/14 18:00
48,1754A,2019/1/14 18:00
99,1755A,2019/1/14 18:00
82,1756A,2019/1/14 18:00
97,1757A,2019/1/14 18:00
95,1758A,2019/1/14 18:00
98,1759A,2019/1/14 18:00
26,1760A,2019/1/14 18:00
83,1761A,2019/1/14 18:00
49,1762A,2019/1/14 18:00
58,1763A,2019/1/14 18:00
69,1764A,2019/1/14 18:00
74,1765A,2019/1/14 18:00
84,1766A,2019/1/14 18:00
79,1767A,2019/1/14 18:00
117,1768A,2019/1/14 18:00
87,1769A,2019/1/14 18:00
82,1770A,2019/1/14 18:00
85,1771A,2019/1/14 18:00
88,1772A,2019/1/14 18:00
79,1773A,2019/1/14 18:00
93,1774A,2019/1/14 18:00
76,1775A,2019/1/14 18:00
93,1776A,2019/1/14 18:00
16,1778A,2019/1/14 18:00
31,1779A,2019/1/14 18:00
33,1780A,2019/1/14 18:00
41,1781A,2019/1/14 18:00
34,1782A,2019/1/14 18:00
46,1783A,2019/1/14 18:00
71,1784A,2019/1/14 18:00
67,1785A,2019/1/14 18:00
70,1786A,2019/1/14 18:00
42,1787A,2019/1/14 18:00
96,1788A,2019/1/14 18:00
23,1789A,2019/1/14 18:00
57,1790A,2019/1/14 18:00
32,1791A,2019/1/14 18:00
102,1792A,2019/1/14 18:00
35,1793A,2019/1/14 18:00
80,1794A,2019/1/14 18:00
83,1795A,2019/1/14 18:00
87,1796A,2019/1/14 18:00
80,1797A,2019/1/14 18:00
71,1798A,2019/1/14 18:00
65,1799A,2019/1/14 18:00
51,1800A,2019/1/14 18:00
62,1801A,2019/1/14 18:00
53,1802A,2019/1/14 18:00
50,1803A,2019/1/14 18:00
57,1804A,2019/1/14 18:00
42,1805A,2019/1/14 18:00
26,1806A,2019/1/14 18:00
67,1808A,2019/1/14 18:00
39,1809A,2019/1/14 18:00
13,1810A,2019/1/14 18:00
96,1811A,2019/1/14 18:00
60,1812A,2019/1/14 18:00
98,1814A,2019/1/14 18:00
99,1815A,2019/1/14 18:00
66,1816A,2019/1/14 18:00
66,1817A,2019/1/14 18:00
55,1818A,2019/1/14 18:00
71,1819A,2019/1/14 18:00
70,1820A,2019/1/14 18:00
78,1822A,2019/1/14 18:00
36,1824A,2019/1/14 18:00
42,1825A,2019/1/14 18:00
41,1826A,2019/1/14 18:00
96,1828A,2019/1/14 18:00
107,1829A,2019/1/14 18:00
105,1830A,2019/1/14 18:00
61,1831A,2019/1/14 18:00
70,1832A,2019/1/14 18:00
61,1833A,2019/1/14 18:00
70,1834A,2019/1/14 18:00
112,1835A,2019/1/14 18:00
85,1836A,2019/1/14 18:00
88,1838A,2019/1/14 18:00
67,1839A,2019/1/14 18:00
82,1840A,2019/1/14 18:00
57,1841A,2019/1/14 18:00
45,1842A,2019/1/14 18:00
71,1843A,2019/1/14 18:00
49,1844A,2019/1/14 18:00
40,1845A,2019/1/14 18:00
38,1847A,2019/1/14 18:00
55,1848A,2019/1/14 18:00
55,1849A,2019/1/14 18:00
42,1850A,2019/1/14 18:00
35,1851A,2019/1/14 18:00
37,1852A,2019/1/14 18:00
47,1854A,2019/1/14 18:00
19,1857A,2019/1/14 18:00
14,1862A,2019/1/14 18:00
105,1959A,2019/1/14 18:00
98,1960A,2019/1/14 18:00
103,1961A,2019/1/14 18:00
114,1962A,2019/1/14 18:00
118,1963A,2019/1/14 18:00
63,1964A,2019/1/14 18:00
91,1965A,2019/1/14 18:00
114,1966A,2019/1/14 18:00
,1967A,2019/1/14 18:00
150,1968A,2019/1/14 18:00
75,1969A,2019/1/14 18:00
57,1970A,2019/1/14 18:00
78,1971A,2019/1/14 18:00
,1972A,2019/1/14 18:00
82,1973A,2019/1/14 18:00
82,1974A,2019/1/14 18:00
81,1975A,2019/1/14 18:00
69,1976A,2019/1/14 18:00
,1977A,2019/1/14 18:00
96,1978A,2019/1/14 18:00
43,1979A,2019/1/14 18:00
57,1980A,2019/1/14 18:00
64,1981A,2019/1/14 18:00
59,1982A,2019/1/14 18:00
53,1983A,2019/1/14 18:00
78,1984A,2019/1/14 18:00
122,1985A,2019/1/14 18:00
,1986A,2019/1/14 18:00
102,1987A,2019/1/14 18:00
72,1988A,2019/1/14 18:00
55,1989A,2019/1/14 18:00
47,1990A,2019/1/14 18:00
45,1991A,2019/1/14 18:00
43,1992A,2019/1/14 18:00
49,1993A,2019/1/14 18:00
75,1994A,2019/1/14 18:00
50,1995A,2019/1/14 18:00
58,1996A,2019/1/14 18:00
48,1997A,2019/1/14 18:00
49,1998A,2019/1/14 18:00
99,1999A,2019/1/14 18:00
86,2000A,2019/1/14 18:00
84,2001A,2019/1/14 18:00
72,2002A,2019/1/14 18:00
76,2003A,2019/1/14 18:00
86,2004A,2019/1/14 18:00
,2005A,2019/1/14 18:00
75,2006A,2019/1/14 18:00
73,2007A,2019/1/14 18:00
33,2008A,2019/1/14 18:00
,2009A,2019/1/14 18:00
45,2010A,2019/1/14 18:00
,2011A,2019/1/14 18:00
,2012A,2019/1/14 18:00
37,2013A,2019/1/14 18:00
61,2014A,2019/1/14 18:00
,2015A,2019/1/14 18:00
,2016A,2019/1/14 18:00
69,2017A,2019/1/14 18:00
71,2018A,2019/1/14 18:00
49,2019A,2019/1/14 18:00
50,2031A,2019/1/14 18:00
33,2054A,2019/1/14 18:00
26,2064A,2019/1/14 18:00
25,2065A,2019/1/14 18:00
36,2066A,2019/1/14 18:00
29,2067A,2019/1/14 18:00
28,2068A,2019/1/14 18:00
37,2069A,2019/1/14 18:00
29,2070A,2019/1/14 18:00
36,2074A,2019/1/14 18:00
26,2075A,2019/1/14 18:00
68,2160A,2019/1/14 18:00
73,2161A,2019/1/14 18:00
83,2162A,2019/1/14 18:00
72,2163A,2019/1/14 18:00
63,2164A,2019/1/14 18:00
41,2165A,2019/1/14 18:00
19,2166A,2019/1/14 18:00
14,2167A,2019/1/14 18:00
30,2168A,2019/1/14 18:00
30,2169A,2019/1/14 18:00
29,2170A,2019/1/14 18:00
111,2171A,2019/1/14 18:00
99,2173A,2019/1/14 18:00
116,2174A,2019/1/14 18:00
66,2179A,2019/1/14 18:00
46,2180A,2019/1/14 18:00
40,2181A,2019/1/14 18:00
48,2182A,2019/1/14 18:00
31,2189A,2019/1/14 18:00
40,2190A,2019/1/14 18:00
31,2191A,2019/1/14 18:00
16,2192A,2019/1/14 18:00
13,2197A,2019/1/14 18:00
,2199A,2019/1/14 18:00
18,2200A,2019/1/14 18:00
16,2201A,2019/1/14 18:00
10,2202A,2019/1/14 18:00
6,2203A,2019/1/14 18:00
85,2207A,2019/1/14 18:00
75,2208A,2019/1/14 18:00
,2209A,2019/1/14 18:00
78,2210A,2019/1/14 18:00
73,2211A,2019/1/14 18:00
83,2212A,2019/1/14 18:00
85,2213A,2019/1/14 18:00
88,2214A,2019/1/14 18:00
78,2215A,2019/1/14 18:00
99,2216A,2019/1/14 18:00
87,2217A,2019/1/14 18:00
95,2218A,2019/1/14 18:00
102,2219A,2019/1/14 18:00
53,2220A,2019/1/14 18:00
39,2221A,2019/1/14 18:00
55,2222A,2019/1/14 18:00
40,2223A,2019/1/14 18:00
72,2224A,2019/1/14 18:00
78,2225A,2019/1/14 18:00
80,2226A,2019/1/14 18:00
42,2227A,2019/1/14 18:00
46,2228A,2019/1/14 18:00
47,2229A,2019/1/14 18:00
54,2230A,2019/1/14 18:00
30,2231A,2019/1/14 18:00
63,2232A,2019/1/14 18:00
18,2233A,2019/1/14 18:00
23,2234A,2019/1/14 18:00
37,2235A,2019/1/14 18:00
19,2236A,2019/1/14 18:00
58,2237A,2019/1/14 18:00
85,2238A,2019/1/14 18:00
71,2239A,2019/1/14 18:00
,2240A,2019/1/14 18:00
60,2241A,2019/1/14 18:00
47,2242A,2019/1/14 18:00
61,2243A,2019/1/14 18:00
54,2244A,2019/1/14 18:00
49,2245A,2019/1/14 18:00
64,2246A,2019/1/14 18:00
25,2247A,2019/1/14 18:00
60,2248A,2019/1/14 18:00
41,2249A,2019/1/14 18:00
76,2250A,2019/1/14 18:00
22,2251A,2019/1/14 18:00
57,2252A,2019/1/14 18:00
56,2253A,2019/1/14 18:00
31,2255A,2019/1/14 18:00
77,2256A,2019/1/14 18:00
36,2257A,2019/1/14 18:00
69,2258A,2019/1/14 18:00
19,2259A,2019/1/14 18:00
83,2260A,2019/1/14 18:00
58,2261A,2019/1/14 18:00
51,2262A,2019/1/14 18:00
50,2266A,2019/1/14 18:00
44,2267A,2019/1/14 18:00
44,2270A,2019/1/14 18:00
44,2271A,2019/1/14 18:00
41,2272A,2019/1/14 18:00
58,2273A,2019/1/14 18:00
32,2274A,2019/1/14 18:00
56,2275A,2019/1/14 18:00
54,2277A,2019/1/14 18:00
46,2278A,2019/1/14 18:00
57,2279A,2019/1/14 18:00
53,2280A,2019/1/14 18:00
52,2281A,2019/1/14 18:00
66,2282A,2019/1/14 18:00
40,2283A,2019/1/14 18:00
66,2284A,2019/1/14 18:00
96,2285A,2019/1/14 18:00
94,2286A,2019/1/14 18:00
84,2287A,2019/1/14 18:00
90,2288A,2019/1/14 18:00
90,2289A,2019/1/14 18:00
85,2290A,2019/1/14 18:00
73,2291A,2019/1/14 18:00
76,2292A,2019/1/14 18:00
61,2294A,2019/1/14 18:00
39,2295A,2019/1/14 18:00
30,2296A,2019/1/14 18:00
29,2297A,2019/1/14 18:00
47,2298A,2019/1/14 18:00
44,2299A,2019/1/14 18:00
53,2300A,2019/1/14 18:00
46,2301A,2019/1/14 18:00
41,2303A,2019/1/14 18:00
28,2305A,2019/1/14 18:00
42,2306A,2019/1/14 18:00
46,2307A,2019/1/14 18:00
51,2308A,2019/1/14 18:00
67,2309A,2019/1/14 18:00
43,2310A,2019/1/14 18:00
43,2311A,2019/1/14 18:00
49,2312A,2019/1/14 18:00
93,2314A,2019/1/14 18:00
94,2315A,2019/1/14 18:00
87,2316A,2019/1/14 18:00
72,2317A,2019/1/14 18:00
91,2318A,2019/1/14 18:00
37,2319A,2019/1/14 18:00
34,2320A,2019/1/14 18:00
36,2321A,2019/1/14 18:00
30,2322A,2019/1/14 18:00
29,2323A,2019/1/14 18:00
27,2324A,2019/1/14 18:00
25,2325A,2019/1/14 18:00
27,2326A,2019/1/14 18:00
18,2327A,2019/1/14 18:00
5,2331A,2019/1/14 18:00
46,2332A,2019/1/14 18:00
48,2333A,2019/1/14 18:00
28,2334A,2019/1/14 18:00
32,2335A,2019/1/14 18:00
31,2336A,2019/1/14 18:00
44,2337A,2019/1/14 18:00
20,2338A,2019/1/14 18:00
53,2339A,2019/1/14 18:00
71,2340A,2019/1/14 18:00
75,2341A,2019/1/14 18:00
9,2342A,2019/1/14 18:00
22,2343A,2019/1/14 18:00
27,2344A,2019/1/14 18:00
29,2345A,2019/1/14 18:00
25,2346A,2019/1/14 18:00
20,2347A,2019/1/14 18:00
36,2348A,2019/1/14 18:00
44,2349A,2019/1/14 18:00
38,2350A,2019/1/14 18:00
38,2351A,2019/1/14 18:00
,2352A,2019/1/14 18:00
21,2353A,2019/1/14 18:00
53,2354A,2019/1/14 18:00
55,2355A,2019/1/14 18:00
48,2356A,2019/1/14 18:00
33,2357A,2019/1/14 18:00
39,2358A,2019/1/14 18:00
25,2359A,2019/1/14 18:00
41,2360A,2019/1/14 18:00
40,2361A,2019/1/14 18:00
10,2362A,2019/1/14 18:00
23,2363A,2019/1/14 18:00
41,2364A,2019/1/14 18:00
44,2365A,2019/1/14 18:00
39,2366A,2019/1/14 18:00
33,2367A,2019/1/14 18:00
21,2368A,2019/1/14 18:00
28,2369A,2019/1/14 18:00
30,2370A,2019/1/14 18:00
27,2371A,2019/1/14 18:00
46,2373A,2019/1/14 18:00
35,2374A,2019/1/14 18:00
45,2375A,2019/1/14 18:00
24,2376A,2019/1/14 18:00
32,2377A,2019/1/14 18:00
41,2378A,2019/1/14 18:00
37,2379A,2019/1/14 18:00
28,2380A,2019/1/14 18:00
31,2381A,2019/1/14 18:00
28,2382A,2019/1/14 18:00
37,2383A,2019/1/14 18:00
36,2384A,2019/1/14 18:00
74,2385A,2019/1/14 18:00
54,2386A,2019/1/14 18:00
66,2387A,2019/1/14 18:00
92,2389A,2019/1/14 18:00
86,2390A,2019/1/14 18:00
105,2391A,2019/1/14 18:00
72,2392A,2019/1/14 18:00
68,2394A,2019/1/14 18:00
74,2395A,2019/1/14 18:00
59,2396A,2019/1/14 18:00
66,2398A,2019/1/14 18:00
42,2399A,2019/1/14 18:00
50,2400A,2019/1/14 18:00
38,2401A,2019/1/14 18:00
45,2402A,2019/1/14 18:00
64,2403A,2019/1/14 18:00
58,2404A,2019/1/14 18:00
53,2405A,2019/1/14 18:00
68,2406A,2019/1/14 18:00
61,2407A,2019/1/14 18:00
47,2408A,2019/1/14 18:00
35,2409A,2019/1/14 18:00
35,2410A,2019/1/14 18:00
,2411A,2019/1/14 18:00
38,2420A,2019/1/14 18:00
30,2421A,2019/1/14 18:00
43,2422A,2019/1/14 18:00
60,2423A,2019/1/14 18:00
64,2424A,2019/1/14 18:00
61,2426A,2019/1/14 18:00
51,2427A,2019/1/14 18:00
13,2428A,2019/1/14 18:00
110,2431A,2019/1/14 18:00
71,2432A,2019/1/14 18:00
69,2433A,2019/1/14 18:00
67,2434A,2019/1/14 18:00
77,2435A,2019/1/14 18:00
,2436A,2019/1/14 18:00
37,2437A,2019/1/14 18:00
28,2438A,2019/1/14 18:00
65,2439A,2019/1/14 18:00
49,2440A,2019/1/14 18:00
63,2441A,2019/1/14 18:00
16,2443A,2019/1/14 18:00
21,2444A,2019/1/14 18:00
38,2446A,2019/1/14 18:00
28,2447A,2019/1/14 18:00
40,2448A,2019/1/14 18:00
54,2449A,2019/1/14 18:00
53,2450A,2019/1/14 18:00
40,2451A,2019/1/14 18:00
30,2452A,2019/1/14 18:00
35,2453A,2019/1/14 18:00
33,2456A,2019/1/14 18:00
36,2457A,2019/1/14 18:00
41,2458A,2019/1/14 18:00
34,2459A,2019/1/14 18:00
49,2460A,2019/1/14 18:00
42,2461A,2019/1/14 18:00
23,2462A,2019/1/14 18:00
36,2463A,2019/1/14 18:00
35,2464A,2019/1/14 18:00
46,2465A,2019/1/14 18:00
43,2466A,2019/1/14 18:00
24,2467A,2019/1/14 18:00
46,2468A,2019/1/14 18:00
40,2469A,2019/1/14 18:00
41,2470A,2019/1/14 18:00
40,2471A,2019/1/14 18:00
38,2472A,2019/1/14 18:00
48,2473A,2019/1/14 18:00
37,2474A,2019/1/14 18:00
41,2475A,2019/1/14 18:00
32,2476A,2019/1/14 18:00
42,2477A,2019/1/14 18:00
31,2478A,2019/1/14 18:00
46,2479A,2019/1/14 18:00
29,2480A,2019/1/14 18:00
36,2481A,2019/1/14 18:00
,2487A,2019/1/14 18:00
46,2488A,2019/1/14 18:00
33,2489A,2019/1/14 18:00
27,2490A,2019/1/14 18:00
39,2491A,2019/1/14 18:00
18,2495A,2019/1/14 18:00
17,2496A,2019/1/14 18:00
62,2497A,2019/1/14 18:00
33,2498A,2019/1/14 18:00
26,2514A,2019/1/14 18:00
19,2515A,2019/1/14 18:00
34,2842A,2019/1/14 18:00
43,2845A,2019/1/14 18:00
69,2846A,2019/1/14 18:00
72,2858A,2019/1/14 18:00
109,2859A,2019/1/14 18:00
82,2860A,2019/1/14 18:00
124,2862A,2019/1/14 18:00
114,2865A,2019/1/14 18:00
90,2866A,2019/1/14 18:00
111,2868A,2019/1/14 18:00
55,2869A,2019/1/14 18:00
65,2870A,2019/1/14 18:00
96,2871A,2019/1/14 18:00
72,2872A,2019/1/14 18:00
90,2873A,2019/1/14 18:00
50,2874A,2019/1/14 18:00
59,2875A,2019/1/14 18:00
84,2877A,2019/1/14 18:00
69,2878A,2019/1/14 18:00
67,2897A,2019/1/14 18:00
78,2900A,2019/1/14 18:00
86,2907A,2019/1/14 18:00
96,2916A,2019/1/14 18:00
69,2919A,2019/1/14 18:00
36,2920A,2019/1/14 18:00
65,2921A,2019/1/14 18:00
85,2922A,2019/1/14 18:00
17,2923A,2019/1/14 18:00
30,2929A,2019/1/14 18:00
58,2994A,2019/1/14 18:00
72,2996A,2019/1/14 18:00
57,2997A,2019/1/14 18:00
98,3000A,2019/1/14 18:00
111,3002A,2019/1/14 18:00
112,3003A,2019/1/14 18:00
46,3004A,2019/1/14 18:00
70,3005A,2019/1/14 18:00
60,3006A,2019/1/14 18:00
95,3008A,2019/1/14 18:00
93,3009A,2019/1/14 18:00
109,3010A,2019/1/14 18:00
47,3012A,2019/1/14 18:00
105,3018A,2019/1/14 18:00
83,3020A,2019/1/14 18:00
66,3021A,2019/1/14 18:00
75,3022A,2019/1/14 18:00
,3025A,2019/1/14 18:00
28,3026A,2019/1/14 18:00
7,3034A,2019/1/14 18:00
16,3035A,2019/1/14 18:00
80,3036A,2019/1/14 18:00
98,3039A,2019/1/14 18:00
46,3046A,2019/1/14 18:00
29,3048A,2019/1/14 18:00
126,3051A,2019/1/14 18:00
85,3054A,2019/1/14 18:00
58,3057A,2019/1/14 18:00
17,3058A,2019/1/14 18:00
146,3059A,2019/1/14 18:00
14,3061A,2019/1/14 18:00
102,3064A,2019/1/14 18:00
87,3066A,2019/1/14 18:00
9,3131A,2019/1/14 18:00
135,3132A,2019/1/14 18:00
71,3134A,2019/1/14 18:00
34,3138A,2019/1/14 18:00
55,3139A,2019/1/14 18:00
35,3140A,2019/1/14 18:00
61,3141A,2019/1/14 18:00
41,3147A,2019/1/14 18:00
59,3149A,2019/1/14 18:00
38,3151A,2019/1/14 18:00
54,3153A,2019/1/14 18:00
72,3164A,2019/1/14 18:00
102,3169A,2019/1/14 18:00
67,3173A,2019/1/14 18:00
91,3178A,2019/1/14 18:00
99,3185A,2019/1/14 18:00
45,3187A,2019/1/14 18:00
76,3188A,2019/1/14 18:00
60,3190A,2019/1/14 18:00
39,3191A,2019/1/14 18:00
43,3194A,2019/1/14 18:00
52,3195A,2019/1/14 18:00
60,1001A,2019/1/14 19:00
7,1002A,2019/1/14 19:00
23,1003A,2019/1/14 19:00
60,1004A,2019/1/14 19:00
28,1005A,2019/1/14 19:00
22,1006A,2019/1/14 19:00
17,1007A,2019/1/14 19:00
113,1008A,2019/1/14 19:00
89,1009A,2019/1/14 19:00
19,1010A,2019/1/14 19:00
28,1011A,2019/1/14 19:00
,1012A,2019/1/14 19:00
94,1015A,2019/1/14 19:00
88,1017A,2019/1/14 19:00
111,1018A,2019/1/14 19:00
92,1019A,2019/1/14 19:00
101,1021A,2019/1/14 19:00
127,1023A,2019/1/14 19:00
124,1024A,2019/1/14 19:00
116,1026A,2019/1/14 19:00
78,1027A,2019/1/14 19:00
134,1029A,2019/1/14 19:00
117,1030A,2019/1/14 19:00
127,1031A,2019/1/14 19:00
130,1032A,2019/1/14 19:00
112,1033A,2019/1/14 19:00
119,1034A,2019/1/14 19:00
65,1035A,2019/1/14 19:00
117,1036A,2019/1/14 19:00
97,1037A,2019/1/14 19:00
106,1038A,2019/1/14 19:00
115,1039A,2019/1/14 19:00
93,1040A,2019/1/14 19:00
122,1041A,2019/1/14 19:00
58,1042A,2019/1/14 19:00
129,1043A,2019/1/14 19:00
124,1044A,2019/1/14 19:00
120,1046A,2019/1/14 19:00
73,1047A,2019/1/14 19:00
67,1048A,2019/1/14 19:00
63,1049A,2019/1/14 19:00
75,1050A,2019/1/14 19:00
132,1051A,2019/1/14 19:00
138,1052A,2019/1/14 19:00
137,1053A,2019/1/14 19:00
128,1054A,2019/1/14 19:00
121,1055A,2019/1/14 19:00
133,1056A,2019/1/14 19:00
,1057A,2019/1/14 19:00
17,1059A,2019/1/14 19:00
9,1060A,2019/1/14 19:00
1,1061A,2019/1/14 19:00
84,1062A,2019/1/14 19:00
26,1063A,2019/1/14 19:00
61,1064A,2019/1/14 19:00
10,1065A,2019/1/14 19:00
6,1066A,2019/1/14 19:00
109,1067A,2019/1/14 19:00
127,1068A,2019/1/14 19:00
117,1070A,2019/1/14 19:00
116,1071A,2019/1/14 19:00
130,1072A,2019/1/14 19:00
129,1073A,2019/1/14 19:00
72,1074A,2019/1/14 19:00
77,1075A,2019/1/14 19:00
,1077A,2019/1/14 19:00
96,1078A,2019/1/14 19:00
86,1079A,2019/1/14 19:00
107,1080A,2019/1/14 19:00
46,1081A,2019/1/14 19:00
11,1083A,2019/1/14 19:00
31,1084A,2019/1/14 19:00
46,1085A,2019/1/14 19:00
51,1086A,2019/1/14 19:00
69,1087A,2019/1/14 19:00
39,1088A,2019/1/14 19:00
24,1089A,2019/1/14 19:00
12,1090A,2019/1/14 19:00
23,1091A,2019/1/14 19:00
9,1092A,2019/1/14 19:00
7,1093A,2019/1/14 19:00
14,1094A,2019/1/14 19:00
13,1095A,2019/1/14 19:00
10,1096A,2019/1/14 19:00
19,1097A,2019/1/14 19:00
70,1098A,2019/1/14 19:00
86,1099A,2019/1/14 19:00
83,1100A,2019/1/14 19:00
82,1102A,2019/1/14 19:00
84,1103A,2019/1/14 19:00
81,1104A,2019/1/14 19:00
82,1105A,2019/1/14 19:00
79,1106A,2019/1/14 19:00
91,1108A,2019/1/14 19:00
73,1109A,2019/1/14 19:00
66,1110A,2019/1/14 19:00
55,1111A,2019/1/14 19:00
71,1112A,2019/1/14 19:00
19,1113A,2019/1/14 19:00
44,1114A,2019/1/14 19:00
44,1115A,2019/1/14 19:00
90,1116A,2019/1/14 19:00
92,1117A,2019/1/14 19:00
54,1118A,2019/1/14 19:00
72,1119A,2019/1/14 19:00
79,1120A,2019/1/14 19:00
99,1121A,2019/1/14 19:00
82,1122A,2019/1/14 19:00
85,1123A,2019/1/14 19:00
27,1124A,2019/1/14 19:00
50,1125A,2019/1/14 19:00
73,1126A,2019/1/14 19:00
71,1127A,2019/1/14 19:00
71,1128A,2019/1/14 19:00
90,1129A,2019/1/14 19:00
76,1130A,2019/1/14 19:00
51,1131A,2019/1/14 19:00
72,1132A,2019/1/14 19:00
71,1133A,2019/1/14 19:00
89,1134A,2019/1/14 19:00
84,1135A,2019/1/14 19:00
82,1136A,2019/1/14 19:00
80,1137A,2019/1/14 19:00
51,1138A,2019/1/14 19:00
84,1139A,2019/1/14 19:00
65,1140A,2019/1/14 19:00
61,1141A,2019/1/14 19:00
70,1142A,2019/1/14 19:00
77,1143A,2019/1/14 19:00
57,1144A,2019/1/14 19:00
67,1145A,2019/1/14 19:00
63,1146A,2019/1/14 19:00
57,1147A,2019/1/14 19:00
71,1148A,2019/1/14 19:00
55,1149A,2019/1/14 19:00
59,1150A,2019/1/14 19:00
71,1151A,2019/1/14 19:00
71,1152A,2019/1/14 19:00
80,1153A,2019/1/14 19:00
,1154A,2019/1/14 19:00
66,1155A,2019/1/14 19:00
79,1156A,2019/1/14 19:00
81,1157A,2019/1/14 19:00
100,1158A,2019/1/14 19:00
59,1159A,2019/1/14 19:00
88,1160A,2019/1/14 19:00
110,1161A,2019/1/14 19:00
100,1162A,2019/1/14 19:00
97,1163A,2019/1/14 19:00
63,1164A,2019/1/14 19:00
106,1165A,2019/1/14 19:00
91,1166A,2019/1/14 19:00
60,1167A,2019/1/14 19:00
38,1168A,2019/1/14 19:00
43,1169A,2019/1/14 19:00
25,1170A,2019/1/14 19:00
49,1171A,2019/1/14 19:00
50,1172A,2019/1/14 19:00
99,1173A,2019/1/14 19:00
55,1177A,2019/1/14 19:00
61,1178A,2019/1/14 19:00
58,1180A,2019/1/14 19:00
70,1181A,2019/1/14 19:00
64,1182A,2019/1/14 19:00
,1184A,2019/1/14 19:00
63,1186A,2019/1/14 19:00
,1187A,2019/1/14 19:00
80,1188A,2019/1/14 19:00
109,1189A,2019/1/14 19:00
60,1190A,2019/1/14 19:00
73,1191A,2019/1/14 19:00
75,1192A,2019/1/14 19:00
89,1193A,2019/1/14 19:00
80,1194A,2019/1/14 19:00
56,1195A,2019/1/14 19:00
116,1196A,2019/1/14 19:00
109,1200A,2019/1/14 19:00
65,1201A,2019/1/14 19:00
47,1203A,2019/1/14 19:00
74,1204A,2019/1/14 19:00
68,1205A,2019/1/14 19:00
58,1206A,2019/1/14 19:00
44,1207A,2019/1/14 19:00
61,1209A,2019/1/14 19:00
73,1210A,2019/1/14 19:00
92,1211A,2019/1/14 19:00
74,1212A,2019/1/14 19:00
77,1213A,2019/1/14 19:00
91,1214A,2019/1/14 19:00
81,1215A,2019/1/14 19:00
91,1216A,2019/1/14 19:00
52,1218A,2019/1/14 19:00
55,1220A,2019/1/14 19:00
69,1221A,2019/1/14 19:00
72,1223A,2019/1/14 19:00
,1224A,2019/1/14 19:00
24,1225A,2019/1/14 19:00
52,1226A,2019/1/14 19:00
58,1227A,2019/1/14 19:00
72,1228A,2019/1/14 19:00
87,1229A,2019/1/14 19:00
80,1230A,2019/1/14 19:00
31,1231A,2019/1/14 19:00
78,1232A,2019/1/14 19:00
57,1233A,2019/1/14 19:00
92,1234A,2019/1/14 19:00
79,1235A,2019/1/14 19:00
98,1236A,2019/1/14 19:00
91,1237A,2019/1/14 19:00
73,1239A,2019/1/14 19:00
91,1240A,2019/1/14 19:00
73,1241A,2019/1/14 19:00
65,1242A,2019/1/14 19:00
68,1243A,2019/1/14 19:00
66,1244A,2019/1/14 19:00
63,1245A,2019/1/14 19:00
77,1246A,2019/1/14 19:00
75,1247A,2019/1/14 19:00
88,1250A,2019/1/14 19:00
93,1252A,2019/1/14 19:00
84,1253A,2019/1/14 19:00
66,1255A,2019/1/14 19:00
63,1256A,2019/1/14 19:00
74,1257A,2019/1/14 19:00
67,1258A,2019/1/14 19:00
16,1259A,2019/1/14 19:00
63,1260A,2019/1/14 19:00
67,1262A,2019/1/14 19:00
61,1263A,2019/1/14 19:00
49,1264A,2019/1/14 19:00
40,1265A,2019/1/14 19:00
48,1266A,2019/1/14 19:00
38,1267A,2019/1/14 19:00
50,1268A,2019/1/14 19:00
35,1269A,2019/1/14 19:00
59,1270A,2019/1/14 19:00
63,1271A,2019/1/14 19:00
47,1272A,2019/1/14 19:00
31,1273A,2019/1/14 19:00
52,1274A,2019/1/14 19:00
72,1275A,2019/1/14 19:00
69,1276A,2019/1/14 19:00
81,1277A,2019/1/14 19:00
78,1278A,2019/1/14 19:00
49,1279A,2019/1/14 19:00
25,1280A,2019/1/14 19:00
51,1282A,2019/1/14 19:00
32,1283A,2019/1/14 19:00
30,1284A,2019/1/14 19:00
28,1285A,2019/1/14 19:00
18,1286A,2019/1/14 19:00
22,1287A,2019/1/14 19:00
15,1288A,2019/1/14 19:00
50,1290A,2019/1/14 19:00
51,1291A,2019/1/14 19:00
25,1292A,2019/1/14 19:00
40,1293A,2019/1/14 19:00
51,1294A,2019/1/14 19:00
50,1295A,2019/1/14 19:00
26,1296A,2019/1/14 19:00
37,1298A,2019/1/14 19:00
,1299A,2019/1/14 19:00
102,1300A,2019/1/14 19:00
121,1301A,2019/1/14 19:00
96,1302A,2019/1/14 19:00
112,1303A,2019/1/14 19:00
107,1304A,2019/1/14 19:00
113,1305A,2019/1/14 19:00
108,1306A,2019/1/14 19:00
44,1307A,2019/1/14 19:00
141,1308A,2019/1/14 19:00
155,1309A,2019/1/14 19:00
85,1310A,2019/1/14 19:00
139,1311A,2019/1/14 19:00
80,1312A,2019/1/14 19:00
49,1313A,2019/1/14 19:00
106,1314A,2019/1/14 19:00
148,1315A,2019/1/14 19:00
115,1316A,2019/1/14 19:00
132,1317A,2019/1/14 19:00
124,1318A,2019/1/14 19:00
120,1319A,2019/1/14 19:00
